idx,id,sci_name,com_name,class,order
6759,10549,Myiagra inquieta,Restless Flycatcher,Aves,Passeriformes
6760,10550,Myiagra nana,Paperbark Flycatcher,Aves,Passeriformes
6761,10551,Myiagra oceanica,Chuuk Flycatcher,Aves,Passeriformes
6762,10552,Myiagra pluto,Pohnpei Flycatcher,Aves,Passeriformes
6763,10553,Myiagra rubecula,Leaden Flycatcher,Aves,Passeriformes
6764,10554,Myiagra ruficollis,Broad-billed Flycatcher,Aves,Passeriformes
6765,10555,Myiagra vanikorensis,Vanikoro Flycatcher,Aves,Passeriformes
6766,10556,Myiarchus antillarum,Puerto Rican Flycatcher,Aves,Passeriformes
6767,10557,Myiarchus apicalis,Apical Flycatcher,Aves,Passeriformes
6768,10558,Myiarchus barbirostris,Sad Flycatcher,Aves,Passeriformes
6769,10559,Myiarchus cephalotes,Pale-edged Flycatcher,Aves,Passeriformes
6770,10560,Myiarchus cinerascens,Ash-throated Flycatcher,Aves,Passeriformes
6771,10561,Myiarchus crinitus,Great Crested Flycatcher,Aves,Passeriformes
6772,10562,Myiarchus ferox,Short-crested Flycatcher,Aves,Passeriformes
6773,10563,Myiarchus magnirostris,Galapagos Flycatcher,Aves,Passeriformes
6774,10564,Myiarchus nugator,Grenada Flycatcher,Aves,Passeriformes
6775,10565,Myiarchus nuttingi,Nutting's Flycatcher,Aves,Passeriformes
6776,10566,Myiarchus oberi,Lesser Antillean Flycatcher,Aves,Passeriformes
6777,10567,Myiarchus panamensis,Panama Flycatcher,Aves,Passeriformes
6778,10568,Myiarchus phaeocephalus,Sooty-crowned Flycatcher,Aves,Passeriformes
6779,10569,Myiarchus sagrae,La Sagra's Flycatcher,Aves,Passeriformes
6780,10570,Myiarchus semirufus,Rufous Flycatcher,Aves,Passeriformes
6781,10571,Myiarchus stolidus,Stolid Flycatcher,Aves,Passeriformes
6782,10572,Myiarchus swainsoni,Swainson's Flycatcher,Aves,Passeriformes
6783,10573,Myiarchus tuberculifer,Dusky-capped Flycatcher,Aves,Passeriformes
6784,10574,Myiarchus tyrannulus,Brown-crested Flycatcher,Aves,Passeriformes
6785,10575,Myiarchus validus,Rufous-tailed Flycatcher,Aves,Passeriformes
6786,10576,Myiarchus venezuelensis,Venezuelan Flycatcher,Aves,Passeriformes
6787,10577,Myiarchus yucatanensis,Yucatan Flycatcher,Aves,Passeriformes
6788,10578,Myiobius atricaudus,Black-tailed Myiobius,Aves,Passeriformes
6789,10579,Myiobius barbatus,Whiskered Myiobius,Aves,Passeriformes
6790,10580,Myiobius sulphureipygius,Sulphur-rumped Myiobius,Aves,Passeriformes
6791,10581,Myiobius villosus,Tawny-breasted Myiobius,Aves,Passeriformes
6792,10582,Myioborus albifrons,White-fronted Whitestart,Aves,Passeriformes
6793,10583,Myioborus brunniceps,Brown-capped Whitestart,Aves,Passeriformes
6794,10584,Myioborus castaneocapilla,Tepui Whitestart,Aves,Passeriformes
6795,10585,Myioborus flavivertex,Yellow-crowned Whitestart,Aves,Passeriformes
6796,10586,Myioborus melanocephalus,Spectacled Whitestart,Aves,Passeriformes
6797,10587,Myioborus miniatus,Slate-throated Whitestart,Aves,Passeriformes
6798,10588,Myioborus ornatus,Golden-fronted Whitestart,Aves,Passeriformes
6799,10589,Myioborus pariae,Paria Whitestart,Aves,Passeriformes
6800,10590,Myioborus pictus,Painted Whitestart,Aves,Passeriformes
6801,10591,Myioborus torquatus,Collared Whitestart,Aves,Passeriformes
6802,10592,Myiodynastes bairdii,Baird's Flycatcher,Aves,Passeriformes
6803,10593,Myiodynastes chrysocephalus,Golden-crowned Flycatcher,Aves,Passeriformes
6804,10594,Myiodynastes hemichrysus,Golden-bellied Flycatcher,Aves,Passeriformes
6805,10595,Myiodynastes luteiventris,Sulphur-bellied Flycatcher,Aves,Passeriformes
6806,10596,Myiodynastes maculatus,Streaked Flycatcher,Aves,Passeriformes
6807,10597,Sholicola albiventris,White-bellied Blue Robin,Aves,Passeriformes
6808,10598,Myiomela diana,Javan Blue Robin,Aves,Passeriformes
6809,10599,Myiomela leucura,White-tailed Robin,Aves,Passeriformes
6810,10600,Sholicola major,Nilgiri Blue Robin,Aves,Passeriformes
6811,10602,Myiopagis caniceps,Grey-headed Elaenia,Aves,Passeriformes
6812,10603,Myiopagis cinerea,Amazonian Elaenia,Aves,Passeriformes
6813,10604,Myiopagis parambae,Choco Elaenia,Aves,Passeriformes
6814,10605,Myiopagis cotta,Jamaican Elaenia,Aves,Passeriformes
6815,10606,Myiopagis flavivertex,Yellow-crowned Elaenia,Aves,Passeriformes
6816,10607,Myiopagis gaimardii,Forest Elaenia,Aves,Passeriformes
6817,10608,Myiopagis olallai,Foothill Elaenia,Aves,Passeriformes
6818,10609,Myiopagis subplacens,Pacific Elaenia,Aves,Passeriformes
6819,10610,Myiopagis viridicata,Greenish Elaenia,Aves,Passeriformes
6820,10611,Myiophobus crypterythrus,Mouse-grey Flycatcher,Aves,Passeriformes
6821,10612,Myiophobus fasciatus,Bran-colored Flycatcher,Aves,Passeriformes
6822,10613,Myiophobus rufescens,Rufescent Flycatcher,Aves,Passeriformes
6823,10614,Myiophobus cryptoxanthus,Olive-chested Flycatcher,Aves,Passeriformes
6824,10615,Myiophobus flavicans,Flavescent Flycatcher,Aves,Passeriformes
6825,10616,Myiophobus inornatus,Unadorned Flycatcher,Aves,Passeriformes
6826,10617,Nephelomyias lintoni,Orange-banded Flycatcher,Aves,Passeriformes
6827,10618,Nephelomyias ochraceiventris,Ochraceous-breasted Flycatcher,Aves,Passeriformes
6828,10619,Myiophobus phoenicomitra,Orange-crested Flycatcher,Aves,Passeriformes
6829,10620,Nephelomyias pulcher,Handsome Flycatcher,Aves,Passeriformes
6830,10621,Myiophobus roraimae,Roraiman Flycatcher,Aves,Passeriformes
6831,10622,Myiopsitta luchsi,Cliff Parakeet,Aves,Psittaciformes
6832,10623,Myiopsitta monachus,Monk Parakeet,Aves,Psittaciformes
6833,10624,Myiornis albiventris,White-bellied Pygmy Tyrant,Aves,Passeriformes
6834,10625,Myiornis atricapillus,Black-capped Pygmy Tyrant,Aves,Passeriformes
6835,10626,Myiornis auricularis,Eared Pygmy Tyrant,Aves,Passeriformes
6836,10627,Myiornis ecaudatus,Short-tailed Pygmy Tyrant,Aves,Passeriformes
6837,10628,Myiornis sp.nov.Maranhao Piaui,Myiornis sp.nov.Maranhao Piaui,Aves,Passeriformes
6838,10629,Myiotheretes fumigatus,Smoky Bush Tyrant,Aves,Passeriformes
6839,10630,Myiotheretes fuscorufus,Rufous-bellied Bush Tyrant,Aves,Passeriformes
6840,10631,Myiotheretes pernix,Santa Marta Bush Tyrant,Aves,Passeriformes
6841,10632,Myiotheretes striaticollis,Streak-throated Bush Tyrant,Aves,Passeriformes
6842,10633,Myiothlypis bivittata,Two-banded Warbler,Aves,Passeriformes
6843,10634,Myiothlypis roraimae,Roraiman Warbler,Aves,Passeriformes
6844,10635,Myiothlypis chlorophrys,Choco Warbler,Aves,Passeriformes
6845,10636,Myiothlypis chrysogaster,Cuzco Warbler,Aves,Passeriformes
